ID,MEAN_HYP:1,MEAN_HYP:2,MEAN_HYP:3,MEAN_FCT_HOD:1,MEAN_FCT_HOD:2,MEAN_FCT_HOD:3,MEAN_FCT_AL,MEAN_FCT_OL,MEAN_FCT_SF,MEAN_FCT_OT,MEAN_FCT_CM,NB_SPC,folds_split_C
enabled_col,T,T,T,T,T,T,T,T,T,T,T,F,F
149906,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149907,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149908,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149909,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149910,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149911,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149912,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149913,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149914,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149915,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149916,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149917,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149918,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
149925,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
149926,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
149927,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
149928,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
149938,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
149939,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
149940,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
149948,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,6,F:EU
149949,0.429,0.000,0.571,1.000,0.000,0.000,0.000,0.714,0.000,0.000,0.000,7,F:EU
149950,0.400,0.200,0.400,1.000,0.000,0.000,0.000,0.800,0.200,0.000,0.000,5,F:EU
149951,0.333,0.167,0.500,1.000,0.000,0.000,0.000,0.833,0.167,0.167,0.167,6,F:EU
149952,0.000,0.250,0.750,1.000,0.000,0.000,0.000,1.000,0.250,0.250,0.250,4,F:EU
149953,0.000,0.250,0.750,1.000,0.000,0.000,0.000,1.000,0.250,0.250,0.250,4,F:EU
149954,0.000,0.200,0.800,1.000,0.000,0.000,0.000,1.000,0.200,0.200,0.200,5,F:EU
149955,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
149956,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
149957,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
149958,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
149959,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
149960,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
149961,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
149962,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
149963,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149964,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149965,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149966,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149967,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149968,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149969,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149970,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149971,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149972,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149973,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149974,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149975,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149976,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149977,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
149978,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
149979,0.200,0.000,0.800,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,5,F:EU
149980,0.200,0.000,0.800,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,5,F:EU
149981,0.167,0.167,0.667,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:EU
149982,0.143,0.286,0.571,1.000,0.000,0.000,0.000,1.000,0.286,0.000,0.000,7,F:EU
149983,0.167,0.333,0.500,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,6,F:EU
149984,0.167,0.333,0.500,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,6,F:EU
149985,0.167,0.333,0.500,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,6,F:EU
149986,0.250,0.250,0.500,1.000,0.000,0.000,0.000,0.875,0.250,0.000,0.000,8,F:EU
149987,0.250,0.250,0.500,1.000,0.000,0.000,0.000,0.875,0.250,0.000,0.000,8,F:EU
149988,0.300,0.300,0.400,1.000,0.000,0.000,0.000,0.900,0.300,0.000,0.000,10,F:EU
149989,0.357,0.214,0.429,1.000,0.000,0.000,0.000,0.786,0.286,0.000,0.000,14,F:EU
149990,0.385,0.231,0.385,1.000,0.000,0.000,0.000,0.769,0.308,0.000,0.000,13,F:EU
149991,0.417,0.250,0.333,1.000,0.000,0.000,0.000,0.750,0.333,0.000,0.000,12,F:EU
149992,0.385,0.231,0.385,1.000,0.000,0.000,0.000,0.769,0.308,0.000,0.000,13,F:EU
149993,0.333,0.250,0.417,1.000,0.000,0.000,0.000,0.833,0.333,0.000,0.000,12,F:EU
149994,0.417,0.250,0.333,1.000,0.000,0.000,0.000,0.833,0.333,0.000,0.000,12,F:EU
149995,0.500,0.214,0.286,1.000,0.000,0.000,0.000,0.786,0.357,0.000,0.000,14,F:EU
149996,0.500,0.214,0.286,1.000,0.000,0.000,0.000,0.786,0.357,0.000,0.000,14,F:EU
149997,0.571,0.143,0.286,1.000,0.000,0.000,0.071,0.714,0.286,0.000,0.000,14,F:EU
149998,0.571,0.143,0.286,1.000,0.000,0.000,0.071,0.714,0.286,0.000,0.000,14,F:EU
149999,0.615,0.077,0.308,1.000,0.000,0.000,0.077,0.692,0.231,0.000,0.000,13,F:EU
150000,0.615,0.077,0.308,1.000,0.000,0.000,0.077,0.692,0.231,0.000,0.000,13,F:EU
150001,0.538,0.154,0.308,1.000,0.000,0.000,0.077,0.692,0.308,0.000,0.000,13,F:EU
150002,0.615,0.077,0.308,1.000,0.000,0.000,0.077,0.692,0.231,0.000,0.000,13,F:EU
150003,0.615,0.077,0.308,1.000,0.000,0.000,0.077,0.692,0.231,0.000,0.000,13,F:EU
150004,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150005,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150006,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150007,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150008,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150009,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150010,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150011,0.875,0.000,0.125,1.000,0.000,0.000,0.125,0.625,0.250,0.000,0.000,8,F:EU
150012,0.875,0.000,0.125,1.000,0.000,0.000,0.125,0.625,0.250,0.000,0.000,8,F:EU
150013,0.875,0.000,0.125,1.000,0.000,0.000,0.125,0.625,0.250,0.000,0.000,8,F:EU
150014,0.833,0.000,0.167,1.000,0.000,0.000,0.000,0.667,0.167,0.000,0.000,6,F:EU
150015,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150016,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150017,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150018,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150019,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150020,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150021,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150028,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150029,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150030,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150031,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150032,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150051,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,3,F:EU
150052,0.667,0.333,0.000,1.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,3,F:EU
150549,0.667,0.333,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150576,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,3,F:EU
150577,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,3,F:EU
150578,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,3,F:EU
150579,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,3,F:EU
150582,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150583,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150584,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150585,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150586,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150587,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150588,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150589,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150590,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150591,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150592,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150593,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150594,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150595,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150596,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150597,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150603,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150604,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150605,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150606,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150607,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150608,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150609,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150610,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150616,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150617,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150618,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150619,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150627,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,3,F:EU
150628,0.500,0.000,0.500,1.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,6,F:EU
150629,0.500,0.250,0.250,1.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,4,F:EU
150630,0.400,0.200,0.400,1.000,0.000,0.000,0.000,0.800,0.200,0.200,0.200,5,F:EU
150631,0.000,0.250,0.750,1.000,0.000,0.000,0.000,1.000,0.250,0.250,0.250,4,F:EU
150632,0.000,0.250,0.750,1.000,0.000,0.000,0.000,1.000,0.250,0.250,0.250,4,F:EU
150633,0.000,0.250,0.750,1.000,0.000,0.000,0.000,1.000,0.250,0.250,0.250,4,F:EU
150634,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150635,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150636,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150637,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150638,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150639,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150640,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150641,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150642,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150643,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150644,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
150645,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150646,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150647,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150648,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150649,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150650,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150651,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150652,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150653,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150654,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150655,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.200,0.200,5,F:EU
150656,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,4,F:EU
150657,0.200,0.000,0.800,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,5,F:EU
150658,0.200,0.000,0.800,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,5,F:EU
150659,0.167,0.167,0.667,1.000,0.000,0.000,0.000,1.000,0.167,0.000,0.000,6,F:EU
150660,0.167,0.333,0.500,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,6,F:EU
150661,0.167,0.333,0.500,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,6,F:EU
150662,0.167,0.333,0.500,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,6,F:EU
150663,0.143,0.286,0.571,1.000,0.000,0.000,0.000,1.000,0.286,0.000,0.000,7,F:EU
150664,0.333,0.222,0.444,1.000,0.000,0.000,0.000,0.778,0.222,0.000,0.000,9,F:EU
150665,0.250,0.250,0.500,1.000,0.000,0.000,0.000,0.875,0.250,0.000,0.000,8,F:EU
150666,0.250,0.250,0.500,1.000,0.000,0.000,0.000,0.875,0.250,0.000,0.000,8,F:EU
150667,0.308,0.231,0.462,1.000,0.000,0.000,0.000,0.769,0.308,0.000,0.000,13,F:EU
150668,0.357,0.214,0.429,1.000,0.000,0.000,0.000,0.786,0.286,0.000,0.000,14,F:EU
150669,0.357,0.214,0.429,1.000,0.000,0.000,0.000,0.786,0.286,0.000,0.000,14,F:EU
150670,0.417,0.250,0.333,1.000,0.000,0.000,0.000,0.750,0.333,0.000,0.000,12,F:EU
150671,0.385,0.231,0.385,1.000,0.000,0.000,0.000,0.769,0.308,0.000,0.000,13,F:EU
150672,0.500,0.214,0.286,1.000,0.000,0.000,0.000,0.786,0.357,0.000,0.000,14,F:EU
150673,0.500,0.214,0.286,1.000,0.000,0.000,0.000,0.786,0.357,0.000,0.000,14,F:EU
150674,0.500,0.214,0.286,1.000,0.000,0.000,0.000,0.786,0.357,0.000,0.000,14,F:EU
150675,0.533,0.200,0.267,1.000,0.000,0.000,0.067,0.733,0.333,0.000,0.000,15,F:EU
150676,0.571,0.143,0.286,1.000,0.000,0.000,0.071,0.714,0.286,0.000,0.000,14,F:EU
150677,0.533,0.133,0.333,1.000,0.000,0.000,0.067,0.733,0.267,0.000,0.000,15,F:EU
150678,0.533,0.133,0.333,1.000,0.000,0.000,0.067,0.733,0.267,0.000,0.000,15,F:EU
150679,0.583,0.083,0.333,1.000,0.000,0.000,0.083,0.667,0.250,0.000,0.000,12,F:EU
150680,0.615,0.077,0.308,1.000,0.000,0.000,0.077,0.692,0.231,0.000,0.000,13,F:EU
150681,0.667,0.083,0.250,1.000,0.000,0.000,0.083,0.667,0.250,0.000,0.000,12,F:EU
150682,0.700,0.000,0.300,1.000,0.000,0.000,0.100,0.600,0.200,0.000,0.000,10,F:EU
150683,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.556,0.222,0.000,0.000,9,F:EU
150684,0.750,0.000,0.250,1.000,0.000,0.000,0.125,0.625,0.250,0.000,0.000,8,F:EU
150685,0.750,0.000,0.250,1.000,0.000,0.000,0.125,0.625,0.250,0.000,0.000,8,F:EU
150686,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150687,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150688,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150689,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150690,0.778,0.000,0.222,1.000,0.000,0.000,0.111,0.667,0.222,0.000,0.000,9,F:EU
150691,0.875,0.000,0.125,1.000,0.000,0.000,0.125,0.625,0.250,0.000,0.000,8,F:EU
150692,0.857,0.000,0.143,1.000,0.000,0.000,0.000,0.714,0.286,0.000,0.000,7,F:EU
150693,0.857,0.000,0.143,1.000,0.000,0.000,0.000,0.714,0.286,0.000,0.000,7,F:EU
150694,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.600,0.400,0.000,0.000,5,F:EU
150695,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150696,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150697,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150698,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.250,0.000,0.000,4,F:EU
150699,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150700,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150701,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
150707,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150708,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150709,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150711,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
150729,0.667,0.333,0.000,1.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,3,F:EU
150730,0.500,0.250,0.250,1.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,4,F:EU
151259,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,3,F:EU
151260,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,3,F:EU
151261,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,3,F:EU
151264,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151265,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151266,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151267,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151268,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151269,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151270,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151271,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151272,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151273,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151274,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151275,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151276,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151277,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151278,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151279,0.333,0.000,0.667,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151286,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
151287,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
151288,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
151289,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
151290,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
151291,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
151299,0.500,0.250,0.250,1.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,4,F:EU
151300,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
151301,0.667,0.000,0.333,1.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,3,F:EU
151309,0.333,0.333,0.333,1.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,3,F:EU
151310,0.250,0.250,0.500,1.000,0.000,0.000,0.000,0.750,0.250,0.000,0.000,4,F:EU
151311,0.375,0.125,0.500,1.000,0.000,0.000,0.000,0.750,0.125,0.000,0.000,8,F:EU
151312,0.400,0.000,0.600,1.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,5,F:EU
151313,0.286,0.143,0.571,1.000,0.000,0.000,0.000,0.857,0.143,0.000,0.000,7,F:EU
151314,0.000,0.333,0.667,1.000,0.000,0.000,0.000,1.000,0.333,0.000,0.000,3,F:EU
151315,0.000,0.250,0.750,1.000,0.000,0.000,0.000,1.000,0.250,0.250,0.250,4,F:EU
151316,0.000,0.250,0.750,1.000,0.000,0.000,0.000,1.000,0.250,0.250,0.250,4,F:EU
151317,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
151318,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
151319,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
151320,0.000,0.167,0.833,1.000,0.000,0.000,0.000,1.000,0.167,0.167,0.167,6,F:EU
